X1,X2,X3,X4,Y_pred
6.078484029731503,2.118934407856845,4.021505489489445,3.990159740653942,0.603493096043375
9.889280453691876,-5.078161340013618,7.522417237105459,3.9109274205323676,0.35781408411354065
8.253475842568504,7.442551976862938,3.0305070837070063,-1.767665954819346,0.6478174459905472
9.673500408515034,-0.43964691554603946,3.4848058299174083,-9.012454692134138,0.1229206784653142
6.577238162365221,0.13659603189791733,-1.174891919914373,-6.408690769894031,0.8886590802653971
8.923646906229228,4.8784426734470046,-4.300091004449501,-6.090024226623894,0.5030839507798115
8.840720216432178,0.4222903521279458,2.335243795115349,8.504394512864302,0.44934974203965183
8.478544017851771,-7.1013912370612156,1.6555218128234055,-4.28625257512392,0.5858647884535231
9.848033783573246,-9.276929655026397,1.7501008916996081,2.7329722961936493,0.6247838627894098
6.968146355819395,4.861991768815784,-4.94982575648125,0.6404474140802158,0.07177580622651852
5.694647304035637,0.06984666809290549,-0.8666631990803606,5.586327773140931,0.6826172212233992
8.36204482706337,-4.705312203683005,-0.3874918648357489,6.8974741661303,0.24193168031551815
8.675974758615077,-2.5259690004368367,-4.646258000048933,-6.840656171485034,0.7139526325065798
7.918141116422649,4.475244716787186,-6.379972202032645,1.1351364137271545,0.8225347943842014
6.087412008525406,4.891337190287909,0.2935139100306058,3.52120799658273,0.8039585075525215
7.542542630280078,-5.760206417065283,4.027288308677891,2.680608685017634,0.5525009674078946
6.581536624208712,2.4192050951456108,-1.5947150975141717,-5.886457175951925,0.5201698923107582
7.138762551467529,-0.3079512555223783,-5.053327451234099,-5.03096063597526,0.14287596133943767
8.262552009552106,-5.986267536914709,-1.6514666099700377,5.394984992587447,0.7753461504031228
8.730293552019335,-3.094050156595051,-0.5830626312099838,8.138258661974104,0.2714093804467137
6.181112243336232,-2.5268112748241514,3.582350313268555,4.329137701219378,0.49669542281793944
7.032374847222451,-1.716901756683037,-0.22260244057654743,-6.810005928285621,0.2842740929275073
6.347218868354208,-3.4381085376751797,-5.0853175933899655,-1.6087983060570492,0.13382836299964923
6.0261336308982845,-5.193012736340941,2.924835459864526,-0.6292057665402934,0.6295576968917385
8.9171016244697,-1.9008276831192248,-8.296210846414779,-2.6592271663078226,0.054332034823056624
9.575573923632607,5.6057766665004225,-6.670389009373239,3.900298028269762,0.7486452341262062
6.858517874852594,2.1997843144506435,3.223137090143083,-5.631229202864078,0.3175867952611366
8.756394622904773,-8.331390326818223,2.617779246523658,-0.6400107909740378,0.0001346929334033545
9.498738400111174,-2.84897845831144,1.858130437864955,8.854120578393223,0.5111291392372286
9.230739955116244,-1.3941039185723278,-3.36356053495938,8.482175417281336,0.046851908527553054
5.920511584935725,0.004891900044803552,5.874458886098981,-0.6832983737268905,0.2761695578208949
9.806975267415147,-1.231879282746869,-1.4938752724494821,-9.587896445257439,0.7069764874557094
6.883667665532487,4.073667675850028,-3.9481926049974243,3.898455766251128,0.06268962162188674
6.748601915825514,-2.322944274879771,1.31279385035074,-6.141631779569492,0.8393384923560003
5.312158009824233,3.040212512689632,-1.9022707783088002,-3.9188623212877065,0.0038199226583363693
7.434966393756889,5.213369977182219,-0.22407028209413624,5.290403504798461,0.2468238692018883
5.594347040749861,0.49646787236212436,0.3905854211377181,5.508969293110194,0.7409040561520714
6.250705473676313,0.20868097897892054,1.9524021982913442,5.92586449525778,0.3162701497293113
6.585501407214778,4.720707148685354,-1.5214073628677303,-4.331130381118177,0.10189238806602509
9.051302955385228,5.12748420337895,-1.3741002391793848,7.322367854095939,0.36023391880039757
9.381340760968943,7.046801171898122,4.966297905722858,3.6898401455135614,0.2703932863845086
6.566629733210493,6.483343030476433,0.6127947209529058,-0.03476323037299451,0.8427119021605558
9.298771669710343,3.7405558152113727,5.985212740581534,-6.046026653201389,0.3133479175851435
9.319607465612993,3.233086878552008,-0.08101360258551155,8.704783449346559,0.7889324717760154
8.868216299800384,3.5954113390523226,7.640590247870936,2.558167778803701,0.8918721448107259
5.749864317197868,-5.72643869615796,-0.09167142135968744,0.26877187782183226,0.4338174195765352
8.500457616735245,4.85926726019761,-6.829980466910006,-1.0810511941920338,0.9099431438543856
9.73243721833254,5.210098959735046,0.6715498018642155,-8.184244313821637,0.3773180539631696
8.467762913567693,-3.4223742579926637,-2.637109010150151,7.2184882125043615,0.9640784164901045
6.658682935827993,-0.6387569739781844,3.7254642635486874,-5.48114872722067,0.08928952452553329
7.534285146586645,4.00035174964987,-4.693659763922405,-4.273195653973567,0.6870192665032391
8.243429217526714,-1.690905077182747,7.9237869569053165,-1.4369110060666548,0.4938140404569278
7.562793504355791,-2.367263157565289,-5.6403289039860125,-4.430387002379016,0.38764880545564323
5.635396092006835,-2.46924992010842,-4.78799301266527,1.5281663963748975,0.6327118787485998
6.597970615057286,0.4923016924152077,2.719124199222085,5.9499415177433015,0.7038570916343287
9.011981209035522,7.6312117668323,1.6956716870715016,-4.483870066506346,0.00436326965226654
9.30858753474949,-7.811112053711025,5.008900740851103,-0.7206735813965772,0.166953088747214
5.731031214423468,-1.2554594099814251,4.994675449918886,-2.4110833519888097,0.7130460506343236
9.78465228268132,3.0871823185371112,-7.946069496959932,4.756536098375131,0.6663854135782081
6.713976952955388,0.5963582932799663,-1.8212114769507786,-6.361743808493843,0.9660475051286755
8.346337679935578,-7.7105294174941745,2.1341714981939073,-2.2528253966023013,0.7610377902507889
8.810576161178137,-1.8211178689219256,-1.4405251213412105,8.445750448150351,0.9507727077313353
9.086929739288008,-7.095204576555068,-5.450921332951146,1.4227640595932147,0.7025405015348114
9.733313038831241,3.1412950843641374,-5.963814749577082,-7.015249562095703,0.2980522086394205
6.5654432643002965,-3.5246490984489554,1.7958310735694587,-5.238872300210279,0.10536492225084583
9.32536350999468,-1.4792125109007526,9.172688263607014,0.15772256187857037,0.7818238633449394
5.694981071500924,-0.17328861531580192,1.8289191622063685,-5.351906850753483,0.644149221475922
8.525340708749848,-6.189816610067779,-1.4323571858188129,5.684508381068608,0.04818601239321565
8.71732737661395,-7.945063550733844,2.6286011249718695,2.414245545437476,0.360050465900968
8.443005847361908,-2.4435967221272437,0.9653440895783801,-7.966544275907948,0.9567998154842836
6.281536934951472,1.68501297758565,1.0863098139080765,-5.931944640006884,0.5004011457101969
9.375207745414274,-1.5318667001966324,-7.664396719636789,-5.159231832488721,0.4327291360197262
5.862187442702425,0.565904498688976,2.440551205361541,-5.280077139321635,0.4576996051592968
5.272313423912356,0.4744738899672033,1.3704546448026942,5.064620957372499,0.20888272400515162
8.595236752253337,-3.016164539513139,1.8415808670594234,-7.826460325722193,0.3687071708647802
7.386641760661099,0.8679469425901951,6.1759221516272556,3.940858832529626,0.36981325598716275
9.245638335643259,-4.246653623580445,-2.4705177203972153,7.832085442582443,0.052355020187603296
6.959443319084705,-3.266024613171164,3.4145002992811455,5.0516296558213,0.7675676285179214
5.856222968000359,-5.359970886851463,1.782170956159051,1.4887747594136678,0.41650443190389225
9.218946681881505,-6.34015234710335,-1.5082105489161568,6.468443963794264,0.8221798868164267
7.791092214682942,1.8841337871594577,6.269325480841484,4.138070089068141,0.8503480011198948
5.94975691059733,1.3655598627030825,2.0299154780658784,5.419350074432913,0.21199405469865937
8.627000705072904,5.040830532882711,-4.70857088081003,5.1393010579214415,0.6573534821701322
7.570314446128895,-6.732471420920401,2.97772440048601,-1.7010575157720793,0.4722818041629803
8.069707523072278,-6.715165543964862,4.138681433785587,1.4571792379135449,0.8801567379214893
7.307676984173585,6.312431407865684,1.4365099533806358,3.3830825794233954,0.21574067917645187
9.168633727111782,-6.536594896574611,0.08311902141120812,-6.3929986761903494,0.6778132003100314
9.167979925127513,-2.831314129865632,-1.002682079968958,-8.640647094400439,0.607752122252721
8.552043999367063,-5.513786433401263,-2.13674322187582,-6.171121549204975,0.2953014775718081
5.528694686418144,-1.2735335636016576,-4.601949898299794,2.7835183715342144,0.13660090365116806
9.217332722291335,2.9103693428662214,5.93908712543081,-6.386828832889929,0.6516397604772836
8.38764780691801,-0.05362780137213666,3.838983017568605,7.420676719644698,0.7385974581323257
8.49098911318321,1.2577872464556132,-3.1346970429820837,7.783888564942183,0.3156273437633235
6.8453535093591285,5.699948686507566,-1.9647172682373089,3.1770310996205136,0.6448326040223175
9.40470199894137,3.5062390628257494,4.0243489988333065,-7.733252486803083,0.3951309076115052
8.65628921829594,-6.029069956267446,0.08904549474403786,6.1696892413414055,0.7132068832826157
5.566518245819587,0.2451063641756101,1.0704868674839145,5.453477733710513,0.19921527489404628
7.094960014322173,2.630913029546642,1.0430515240887719,6.444867337887551,0.8902150026361741
9.436279776790341,-1.8498481245455458,3.6023217975263724,-8.518339705183374,0.2874095964655679
5.248884627607708,2.9609219684323396,3.7528854844480866,-2.1364257390839385,0.36778598775615323
9.807255149637824,-1.7446873145172666,-6.783265251649465,6.864565361006373,0.0580919520802897
8.396553355075852,-8.084481053470467,-1.7392364920496726,-1.4511704903072378,0.11151221232131737
8.173175821763964,5.0275439195782194,6.384375688992727,-0.705860261884583,0.5158619027123311
6.358429558218082,5.60085062151241,0.3255884371661675,-2.9803498269952624,0.267592676727968
6.299607170146887,1.4921891418072526,-3.9001922858935543,4.642078735727001,0.8354802257421895
9.71030221428512,1.7947625320322937,3.5887479428848974,-8.842480921841606,0.014693388654981288
6.502422351194651,-4.21127530141297,-3.3184707913274947,3.6593300040297914,0.379094048671938
8.883933728076514,-3.779683186031899,6.218469737941501,-5.084791598331641,0.33734554676907896
6.96563580538848,-0.30303966689571876,-0.18046828449920577,6.956673542331189,0.0193276309177053
5.697627878657743,-2.103385532564073,4.806384093238837,2.2185439357039596,0.12436839900049508
5.070476859960935,3.8579778792778754,2.3455251731517266,2.270055873761614,0.41364267491863826
7.7370009416917105,1.2938342290359695,7.539134288559888,-1.05152995200867,0.4928645844474461
9.887163329054536,0.8491113558382234,2.070458981851831,9.622097380795989,0.4042897472548715
6.8662393453998165,-3.7719087507496547,1.8326008992248233,-5.410880358142974,0.5309376784120811
6.81200833064033,-2.3370638234110857,-3.5963109982333306,5.258702851039062,0.595131674905678
6.720465416290306,-0.49448586255172433,5.686074274103442,-3.5480417148680417,0.009923821127733141
7.616870968197687,4.393806104974652,0.3338561727454777,-6.195510228944168,0.4640951594534978
7.267476415200073,-7.017679136325822,-0.8389754879988597,-1.3914676885981532,0.9634992408875862
9.413892372572079,-5.3799596524146125,-4.2143978337198735,-6.453437853739846,0.519032280129556
7.558034458904414,6.397065896226286,-1.52005847325219,-3.6649408610543674,0.6775422674589572
7.545237009620802,-5.732827239638126,-3.6114800907413525,3.305335967813046,0.31186385791687166
5.744241450802742,-3.163546864924764,0.5793570300906545,-4.696122214846502,0.7739913781527621
9.943782469180617,-7.094535065880473,-3.5255529784993747,5.9598196761332245,0.7729214818761111
6.271567209794878,5.479408583392497,-2.66725239004374,-1.3865972601029743,0.5212960476541258
5.454847707871198,1.819984953531653,-3.391963983589808,-3.739651806757349,0.9760138232792145
8.316678964192056,-3.4179160353448172,6.924039694372283,3.0865693614590044,0.1255502147626221
7.976849854361876,0.5194977289227445,6.473101950252678,4.6323773191490965,0.016947664889307327
7.117518824808318,-0.5565069731511902,6.99599800254966,0.9012449653225062,0.7701582117570893
7.156624121348112,-3.8470932575944228,-0.10689286654582572,-5.979482932095047,0.807155537364888
8.926129050908592,-0.07285821225217957,-1.9477768126777963,-8.709890195889017,0.12020722912060314
5.984459222311917,-5.91748735079947,-0.11970860433811831,-0.8439379393815142,0.2655828329586103
9.10128352012544,7.24430428375409,3.2871840424139167,-4.421258886779714,0.017552363367013626
8.248951817084812,-0.40758593981023405,-2.432781844900216,-7.866042355353911,0.29330861078056386
7.136850063557756,0.7445999610236278,-2.0293087470731686,6.757540778981197,0.7731418739186774
7.308520320674017,-1.19295584469225,4.707870263002603,5.43681893286756,0.5179605277125678
6.292871016094208,-2.5575112817576455,-4.27079723687577,-3.8338599463715446,0.3480955931682839
8.768455164647397,-4.125414333031351,2.0502895550548152,-7.451502210447687,0.37173929490635677
7.564373832640302,2.5191242485482817,-2.107587496150561,-6.814091106969192,0.0013536257136962026
6.611073924401454,3.588377252432156,-5.264073637999965,1.7405446002655964,0.29980052756523085
8.006391709450249,-2.182360297996531,-0.35172677513461026,7.667984813880077,0.6464587416379334
10.026113648467065,-3.5171889090638286,-9.13493844511647,1.9380871650951044,0.9741944438163636
7.2261301766390735,3.536351760755889,-3.183486958106513,5.372064062991771,0.8470608269839032
9.603485989367613,-7.607534785816207,0.20477442869819623,5.857462619733146,0.02359496464575671
6.784848461999005,-1.707348262398202,4.06752850048112,-5.076113799027392,0.8985606046748316
5.331503243085029,0.028551734946946645,-1.2392730734607078,5.125906175912652,0.783198413298625
6.0715700739599825,0.5804256886373174,3.049594693644039,-5.159268794435387,0.7803761235709807
7.108245765152202,-5.284230244834004,4.454274478166627,1.5980448477041997,0.4579957590035845
6.111149007299428,3.870449291537537,-4.349931802922418,-1.8125809134374338,0.39800529295450293
5.010300503796767,-0.22242931660251666,-1.3721125979964959,4.804080080213759,0.3029157288331888
9.575233054807484,-6.872582303982123,4.746042304162199,4.682250224142164,0.06569485895446689
9.222221720398075,0.5632937947754485,2.5011642387592508,8.855741619455271,0.22823536349369056
8.714950880543075,-0.6485315760941197,0.825659071384356,-8.647962152446306,0.24660363497803323
5.859104356001576,-0.7067245309121947,3.2474595532340844,-4.80097074898536,0.48407706971019987
5.651463236490477,2.488803367042317,4.968323789368124,0.7085055374860046,0.7474444065966893
5.359010475907492,-0.14443468168429593,-3.4458898820486246,4.074245828484264,0.4738098283979414
8.620340020779764,-0.023266196073581543,1.7888520500586675,-8.432460087106644,0.05784444944702494
9.691484150180559,-8.16661062880186,2.4190154293294235,4.52353168669466,0.9577898009881943
7.214537234964893,-2.6116198406369793,2.277506705474048,6.257253661742942,0.9427243190941136
5.650523755508312,5.4511456604775335,-0.6164678594265257,-1.10312032863382,0.7851895431484054
7.6266658582548486,-1.029647492763464,0.8399632729205351,-7.444299083583422,0.9913279015642233
6.76610293117048,0.07111829522696224,0.03908742099898969,6.743671272093993,0.5444823328002589
6.94121835210496,3.9508695194731116,2.5012346539951587,5.038655034937542,0.96276835025321
8.107005670578689,-1.3113700888231734,-0.8409586050239292,-7.9555591843317,0.07560504061670288
8.601367404723426,-3.5697480548633576,-2.5718263635487837,7.381897235937677,0.3656807482613904
5.557589905860162,-1.6875977316175799,0.9449749153470564,5.205290112121941,0.22538126800677658
5.181653090509515,-4.5963285338649715,2.0981825870782616,-1.1325069507978862,0.19583308413427
9.972645555502275,3.9549159126517783,1.3939662877182688,-9.047062065544875,0.14080294889268513
6.194988159529364,-6.114517243533861,-0.6379947918167507,0.44285559682965553,0.622413641566
5.326765737573727,-0.08993648105400362,-0.0026790106082982363,-5.268384347501494,0.7813218557473051
5.977416792273251,2.9689581771642652,4.062180613719905,-3.1747532933356744,0.578298399420366
5.196867633511121,0.9519461716237757,0.7273487495970969,5.054759880055268,0.1469627095881945
7.006165922209335,0.11178898512275941,0.10980141965629528,-6.957290135564492,0.8111237699334697
9.034419915212965,6.954819546049586,5.12194803211102,2.5714661679815283,0.6359547071637293
6.717446647764337,-4.063082501300533,-3.3487453672718663,4.153394022115874,0.3881657061269944
7.2523164901243575,2.3433218059600267,6.704135584106484,-1.3057763212739018,0.6741302955360523
8.38196435760071,-0.061497930933842884,6.843632685572966,4.8322547080324405,0.2599049792428008
7.552363241271325,0.935056773795334,1.7951541049318611,7.267883009283168,0.34519220849421706
9.352340954142582,0.040306833247941855,-0.010935481374506301,9.307134726897726,0.917485843131983
9.334699854917792,5.629437585318725,-7.293558003052147,1.4716224524998576,0.29050450567145236
5.071378441202326,0.30270131540389383,2.4575530353974404,-4.400772126973541,0.4699882681579337
8.93468342720929,-4.056298507436755,7.6533042793709845,-2.0023967453758513,0.8901411373960132
7.337876789746442,0.0045351877430595796,0.017614147006513047,-7.3036453532309755,0.7077213502675334
9.944397252205459,-7.786542611981744,0.3978084832938378,6.1724120107732725,0.062203226164719155
7.41762313409745,5.677627973230001,0.7031401115564128,4.719064457470405,0.14730304427901209
9.934482821745542,-2.2662757402808857,-4.207608292808149,8.709415259839082,0.007841590770872498
8.795504726133325,-4.278451135237054,-0.6269754508884802,7.63312509719444,0.6309217902291842
6.259054676452658,3.9189338825656286,-2.8987986712595135,3.9005483505000123,0.4476734254104061
7.6931467906811575,2.3874472788650127,4.002020289741445,-6.11967375752342,0.1342748509022909
10.00663519532432,0.9691203640722553,-2.739852553380246,-9.527283130971535,0.9579341210567849
9.302743594851519,0.18924230856875357,-0.7010729587239828,-9.259221512825706,0.529659723945637
5.492163950162232,2.550919754339475,2.621815579160977,4.089528574972213,0.2418932941128902
8.546533725603975,-2.4981254395854915,1.8497762509802451,-7.9454598291627265,0.5006035711547194
6.76213681793512,2.7758893583752955,5.0608151086949285,3.4564720819747192,0.6796203327351151
5.035488487912446,-0.051829429585240554,1.746952677199422,4.721843066790361,0.07623921797358127
7.022779574109244,-0.23164292720785937,2.7767980370022047,-6.440473971416965,0.27470381504788843
6.2262874453972845,-5.270866556616869,-1.9440134223461543,-2.5601249198642675,0.8069654908839943
9.105955599176514,-3.8200164333340236,2.377016826776361,7.903442353517349,0.4596648704026696
6.708954874351656,6.176142996678828,-2.1044782699132023,1.4621073250390506,0.5465771420323038
9.147863192616827,5.027256073750576,5.114567728880447,5.662505153613353,0.4328160022094714
5.003182295796854,3.631146820006126,-0.6057454077584311,-3.3878829897961342,0.04389994264303721
6.541196084729951,0.7850444656773318,6.421385362026901,0.9535661742281195,0.16574977982017847
6.221799143498898,0.02992877993538304,-0.20680617843055263,-6.202307046808094,0.44554163874190056
6.171383103995599,-0.5598185928180022,0.8948827882619318,6.076841185661531,0.20918546540794397
5.341166938924012,2.9852308589344014,3.754200484667119,2.3494556403431144,0.049979028659734866
5.995276940275269,3.7165036896408714,-4.615778243472565,0.33733124212374743,0.8436496640518184
7.839394134024064,-2.8112131962888007,7.251522576308348,-0.07656565539109714,0.9811925291641198
6.505337126512974,-2.92999635067359,-4.544364372160273,3.52905218849142,0.7931428739967403
7.138217418717194,-4.869660038988029,-2.159942438973263,-4.673998180289831,0.8537849217046698
6.888585710181841,-2.5981197317455473,0.4659649321718018,-6.3582002718084905,0.24197713031704765
9.428588779719643,-1.7939836985721906,0.04713346061274145,-9.206241530457444,0.9606269755132002
9.528530139734896,-0.6098114212168202,-5.441434411052335,-7.795705771226288,0.19692570445347854
7.5251731983018875,2.8761761463510505,1.7693142139104268,-6.657338129313521,0.9514298103618363
6.724770385050119,-3.229303603258166,-5.718258011472824,-1.0516629004633096,0.9948192939659564
5.579582808035222,2.2832996607271343,-1.7525214492482848,-4.726563888148687,0.7117228057460494
9.816171007673557,7.445136428366203,2.828699773570202,5.653580403909979,0.9811437317918268
5.331641860423936,3.1927111281909757,3.8917426439587044,1.662216656285901,0.5695397795671076
6.4934403831128,-1.1330828986300772,-5.32502189224876,3.52954261395572,0.25954178317608645
6.50502590076218,-5.961444184638743,2.478898513007658,0.6638086781170279,0.43699588566562286
6.628635115544231,-4.241039290919246,2.9390990931829135,4.118467089142379,0.5935609353787833
5.821892926715425,0.45663700697642495,0.5310392435638003,-5.779150136575931,0.07308156202694892
8.937501236775335,-7.411870579227157,-0.31547215264096357,4.945328002877175,0.6223432646172449
5.697608814257869,1.191425185599686,1.2147890001448194,5.348348339927133,0.9811778367622956
8.17674357688256,-8.05781126262657,1.1922647349411817,-0.687878667562774,0.1901076497837181
5.674852800903783,0.08566459615052363,-0.9989254242612663,5.529064737122558,0.7925951162883795
5.429129212282613,-0.09455438906878924,1.8192908054562265,5.033130657613033,0.9078987937796212
9.593674918139751,-6.027268419829497,0.7311920093412577,7.3678639631479275,0.9437015928202094
6.027605029307173,5.905923340257911,-0.2965202704488877,0.6650618307284372,0.9601356044054494
9.121168965209954,-3.452348985821358,-8.210467927853427,1.8956017574591344,0.5214596387214911
7.784744308354159,2.468284953751794,-3.8170764191988975,-6.243765706407309,0.9773079079915069
5.442231681158773,-3.384843435074884,2.006167910828557,-3.6827289005804498,0.757310207134435
9.778577523763623,1.065730780682559,-9.456603466909819,2.243058070513362,0.1616714362369742
6.253018272098182,5.229053958214183,1.360439353888614,3.1111096518959744,0.4769001064679656
9.325932657906218,5.583760608004049,5.43908378271778,5.069024101281144,0.7183311753720135
5.849281833899124,1.1070615812951095,3.645006835714815,-4.431846180020857,0.24734031581908061
9.29182399045012,-1.2321480464784296,0.8723225075677901,9.14595374416802,0.6406151835488952
5.109811335186649,0.11545971498408278,-0.1681951111698286,5.062034683932059,0.6666004790466198
7.560653075513455,-2.5749221486141782,3.72479901855341,-6.052491381373079,0.1626997438085815
8.865240970052657,-4.977416984798937,-7.286680192565099,0.6346557944782746,0.5650853124527725
9.704702491704758,-0.9777012387616707,-3.74090910545361,8.867668335882456,0.7716269109785967
9.559038487550831,-5.516210708643102,-3.317835399696932,7.049092679256984,0.49889566453593404
9.098132398044271,-1.1947826812232365,1.4962976310725982,-8.894349576602139,0.012103116776546546
9.440961074875679,-3.5695952680123133,-1.8771961432389364,-8.536146003073483,0.009038469078994334
6.006718432300207,-2.5967100059819135,3.965829711953426,-3.6718507885125486,0.3570293439700019
6.487377597012057,5.541097632766051,3.2242897272572377,0.35836491551718047,0.9261940684317809
6.448898318740892,6.42513738808781,-0.29070388926954455,-0.4112143588068695,0.22867677960359187
6.91443096081953,0.37303641313619224,0.38341003237414917,-6.8644576481853345,0.6343636888716923
6.970142032656866,0.6717798789442403,0.32830838912411736,-6.926361790936291,0.22207587069332066
7.729472838119384,3.492921027629647,-3.341283749660181,6.0230062570096345,0.321669989659545
5.8610751592528185,-1.0376548636554677,3.0725966409598806,-4.807852837033286,0.8480420896014808
8.487586285052354,-2.8791958802828583,-3.9784632788895133,6.884035369292556,0.728861442269945
5.838612130866327,-1.7284263009456804,3.1910560230334353,4.5727447526238345,0.0953992773132219
6.5655535470877044,-4.327375310272459,3.513811706696588,-3.4423332451702633,0.42870202098643106
7.51678225160487,-0.5462660921527307,7.163643838456563,2.210195659944693,0.029169763645410886
8.99506657064135,-1.0578659402196053,1.598513122577953,-8.775285905692137,0.48089014660299767
8.72253685314436,-2.0324393035991988,1.277313592055512,8.359514985891144,0.6624340117010561
8.228525130604172,-1.5195819006930424,-8.080639790336551,-0.2978495914057202,0.11850262359808057
5.78608246179844,-1.4592862167833702,-0.10596060457731732,-5.590577057387424,0.28888493890916234
7.745450698013738,2.15226897444938,-0.7968540959551182,-7.386913722668806,0.3978366255021541
5.514438744081324,2.478925786080736,0.6677953727662997,4.792960843167418,0.9195310246560496
6.958073623176671,-6.289995343325579,-0.12127883756261369,2.801692889020145,0.9932550154229645
7.067725345530314,-5.678573428336829,-3.3210728825701175,-2.5836027679808757,0.04491129899560797
5.254457992950276,2.1887475294515752,-1.1997487754938303,4.560721748591658,0.761007923495395
6.380777438629282,0.608624096562754,0.19420241506606362,-6.337823291228894,0.3717240664023503
9.78611998692184,-2.316578839627018,-1.1529774615853505,-9.429646145182815,0.39245818622947076
9.797240673240807,2.964721550010351,-3.8907989300434216,8.455123829741526,0.754264973347022
6.82372469058117,0.12734934468410603,2.5086983118393666,6.2777325895713805,0.9184264321454072
5.301481974320268,0.985612418032704,-0.969734524286684,5.028879502038833,0.9509285945025493
5.923655322353653,1.6428465497456315,0.19751546499881986,-5.658503755747484,0.5771225860383147
6.97024354891879,-0.43765052484297684,-3.953854598296181,5.712464918269581,0.3571211593005084
9.770689707393466,8.585705181675916,-3.8368388650510883,2.5318921486715062,0.7875490858587788
5.711513307333992,-3.101301402451241,-4.7017914754227945,0.912945287653756,0.2510013832622947
8.835603136273416,-7.785960576743754,3.1377480201282273,-2.6987142366863535,0.5640740288335252
5.554998005483659,1.1898058321581901,0.3447061858060694,5.403236442641324,0.35857846152487843
9.928026191857954,5.676436485811036,-3.1153633285874642,7.497140778503795,0.6566310737078782
6.91226412997832,-1.4497483235159176,0.2737587793059503,-6.74869540685311,0.24039891289350235
8.878240228747979,2.477225660560221,0.45639150855910116,-8.511257340727088,0.19159294573485228
6.77546554942151,-1.5719209477223663,-3.957215330444162,-5.189728485548016,0.9182390866754406
8.138981099108628,-0.492507072596394,0.056450128253546644,8.123232085090768,0.101803682949446
5.981517538332031,3.621996668791028,3.5923204668362896,3.08203381743127,0.5059579077349299
5.734359630203162,1.1738723354973932,5.14100030164786,-2.2419286463158783,0.22085278296302954
9.690398896280977,6.775331521443291,2.906240960360098,6.2889555159709305,0.038929963325562464
9.588304042771496,-2.3995130361880848,-1.2092269625247483,-9.204041742822753,0.03601881829155673
9.438971219159875,-6.2041564010420265,-5.976780935396852,-3.853570812687177,0.17522177210585624
8.173257512795148,-1.8191801471177296,-0.06566437822550773,7.920676694877582,0.866770354505991
9.045752723415658,1.0433705605687547,-2.326297754022605,-8.674420137700894,0.28247874397701683
5.429030479464271,0.45417968222343635,-0.5419772978292652,-5.298205426077256,0.9504591705752942
6.699240938381597,-1.205917213470969,-1.0715965358174864,6.476031902134539,0.5816222929892039
6.583010667667593,6.513622387885117,0.5231963294621815,-0.6666231985139637,0.4366141897687538
8.19877390447772,-2.249231001299074,-6.275878773557684,4.736844519618514,0.5800888346694498
6.7994495591321105,-5.568466625068428,3.1530894796927162,2.239585511749119,0.5166983852262702
5.792446554807747,-2.8147663768345286,-1.2297817922027516,4.851950399009304,0.7587762537573253
