X1,X2,X3,X4,Y_class
6.4302004286236585,-1.6718673579944698,1.75210747590918,-5.872176468942978,0
9.267668469421219,-7.495235801053372,-0.080023488625185,5.357678171277211,0
6.642444490970985,-0.43299004825917403,-2.786823582147774,-5.930278472021728,0
9.000388031322059,2.9377923049200545,2.53254696538431,-8.059935915107552,0
9.512071557119892,-5.30232300905591,3.537292181755298,-6.989452055511817,0
7.238494996684562,-3.174189957091552,0.2985822610085012,6.421150719827219,0
9.60193055166043,-7.634661411365709,-2.002594490213284,-5.375744670320636,0
6.958816389611377,0.49284977468347346,-1.0759894625794133,-6.784133792927173,0
9.871175241735772,3.8977197588171895,7.270481134718026,-5.328037669207363,0
5.537489657419571,1.6711982451457392,-4.394994948048029,2.7486192057254537,0
8.49416565289543,-2.9628194077333436,-7.897614552604502,-0.015351692958979504,0
7.535715605478777,-6.291322343792502,-2.3039771976385923,-3.301206131994033,0
7.009937958503064,-2.162407774861208,-6.588638403303557,-0.23036229681842282,0
8.224579136659191,-2.5566351464187664,1.577384012561496,7.590729765983066,0
8.577775044719642,4.565745960909863,5.407257173576058,4.74275852190058,0
5.1204139906424055,-1.474846784912373,-2.521420693500546,-4.084838317851435,0
5.919838493017837,-2.4312693441104134,-0.3799454432483937,-5.290468657875159,0
8.623408217743489,-2.2934555915012242,-2.750242868769408,7.780706581181475,0
8.391722627962345,-0.6520798016274865,1.0566500952509679,-8.238888952593719,0
9.880970084489043,7.037993546531197,-4.663299786642767,5.035260842245429,0
8.861791718793892,-6.555827847651734,-4.010046928779856,-4.297906156283695,0
9.80499127642327,5.893574386807451,3.5055972737673278,-6.936456057098513,0
8.571237015983154,-4.507826849222021,1.470821967775362,-7.069814977826668,0
6.566847676689586,0.04395028213982134,-1.0999253155803084,-6.396227097413663,0
5.616563921435066,1.2591638749411114,-4.423715772544998,3.0644796268446535,0
8.965065922771387,-3.828893361927366,0.1300321503304667,-8.043324826370359,0
8.281344489996567,2.6080798401144145,-2.0296677165877512,7.527219610840827,0
5.335480101586359,-0.4642701987130085,4.164890178526361,-3.147298984498554,0
6.873385755574665,-4.170880230575357,2.6249647879935973,-4.6858029951040505,0
9.834970154859821,6.670116508747911,-4.936547645604746,-5.183307925387632,0
7.568361113954072,4.247647069398729,-3.2414181115154483,5.266003508485362,0
7.233105794193407,-1.0934371674442869,-2.5581559612084184,-6.601367484770067,0
7.356779422548907,2.3323325579883436,-2.8563620862322474,6.286781684083005,0
6.12657620616553,0.8600250523841685,0.5365349503240576,5.9588105496236405,0
6.916211606755377,3.5098585418567065,-3.9814063832965374,-4.320101759984236,0
6.921683964683361,-2.9315840198490677,6.167464589991384,0.5271665512176885,0
5.35595717055732,1.0454808539167502,2.1626178758380172,-4.681488109569835,0
8.89423313358782,0.5507164603111843,8.233069055374347,3.1655439255191364,0
7.152770102560495,-3.1081884825410024,1.7607732689421611,6.115632591356471,0
9.16561446374207,-0.03353933412486308,4.478045625651335,-7.934385356510563,0
9.3056269606733,-3.9222665952622626,8.258663073898894,-1.4159809739959208,0
6.1419247565907495,2.2445288431089647,2.5452245682230465,5.020673449387849,0
8.346886492671162,-1.8248382206720553,6.112087613220372,-5.289883231058019,0
7.429020310359578,-6.611109658959918,-3.2276213154041833,-0.25696788377261215,0
9.45382113109768,-8.313071056179645,3.179884820884371,-3.025874438836885,0
6.1604086694886275,-3.4446775697478422,4.952781456990827,0.7448404224225225,0
8.44845715964553,-0.09583919615803088,-4.298565113276284,-7.203442315571746,0
8.100720471982928,3.2171942247687526,-2.5441081772507914,-6.913671026868689,0
6.553254759659076,0.2185581061206784,-5.120394734011547,-3.959663883102971,0
5.770315446707967,-0.9103713093353638,1.6077495737258296,5.374281881501936,0
8.318524355902067,-0.13981050077061494,-4.002007598270159,-7.222342810127341,0
8.750315882047062,4.314244952280483,6.096128745803868,-4.4488799536412715,0
6.653711948337199,3.6598140352902755,3.9129436509645297,-3.816610525441899,0
8.284736409890819,-4.225294120084118,6.1649448805516744,3.431792767623492,0
7.046967875215724,0.9159490968847617,-2.4146988672380982,-6.479970900150514,0
8.624206956188699,0.14929144598114308,6.505451875074726,-5.570794699898491,0
6.078892324139364,1.9150611872487326,0.8038861934260612,5.624876845371187,0
9.503831801161667,6.128792003280933,6.668615379793226,2.700054888641481,0
6.5142602593688,1.4199840573532871,-1.7442905222856788,-6.031308529458473,0
6.911654122390086,-0.673907962749842,-0.7527192737854758,6.763891221786915,0
5.38414008699905,-0.012865834940675109,0.6395753214005979,-5.2516418723078155,0
5.646811928290464,-4.419381676391339,-1.60036066699637,-2.965534738860914,0
7.644993963527112,-6.838887404761249,-1.1971028217013715,-3.0401474637981862,0
6.416368120078491,-2.6655806746554482,-3.945488325866562,4.183011043460641,0
9.231722021230137,0.6816363459069512,6.428687921953401,6.513987639789818,0
5.171079850911396,0.604779379340396,-0.6911971191445762,-4.989644803922691,0
6.967604314042152,-2.02496141884944,5.1743531482153715,4.083272049078257,0
6.761089245571168,-1.4905245891916878,-4.0702751042605465,-5.091514981931198,0
5.193815599229745,4.787354149811711,0.48669304400472624,1.6793125391064756,0
5.710088214447677,-1.6591690155384677,1.708750688914065,5.092390075179541,0
7.1386021256810395,-0.14188952471665645,0.19094622752116075,7.064208887748788,0
7.531010336431374,-7.1180865485714175,-1.9946918239332405,-1.0344878452725852,0
7.092301626138627,0.47898948823070236,0.23553686955843597,-7.00113089503201,0
7.719731496596582,1.7506290930294461,-6.794959995432027,3.0590964055849206,0
8.038104658884775,1.4448841121784333,7.039605589861338,3.4593914997803386,0
5.147684247507437,-1.9719452814871716,-3.995828094399335,2.375593138326862,0
7.38846167333766,2.3971931882854585,-6.900718525912635,-0.4721382663409983,0
9.868294266191771,-8.927440931057035,-3.6569887683471394,1.8194678603437164,0
7.660709934587616,-0.16018074784981404,-2.793270292980464,-7.061052322441784,0
8.447112019961802,-4.410612842225545,-7.132954111846586,-0.14546983216167203,0
6.635108856885032,-4.036284533531024,5.167932412768696,-0.15984769046551497,0
8.926148959322182,1.3501976441335324,-3.48298718533469,8.044992345091389,0
8.92083317423014,-0.13317555061423916,0.461624510536029,-8.851577916193019,0
7.671932065340687,-4.84869020711676,-2.3269178136138016,5.37905181043085,0
9.930547101986043,-0.06525773098317329,-2.2561075354798996,9.618808967936786,0
5.715906065428855,-3.5531953918930808,3.3808102268239875,-2.7598019613802887,0
5.182138924045677,-1.5813925118169196,4.593650886112956,-1.5007108609563398,0
8.907104039264219,-8.261126887991736,2.157319271720079,2.3315785353794283,0
9.090944857698453,3.631071101413405,-7.979887286889637,2.1867784411621454,0
5.689605074550427,3.167182913816061,-1.4922652530716523,-4.371922084078876,0
6.406441888988636,-3.504696727802127,-1.0202006709776847,5.1690220655418,0
5.18510562137603,-1.4376768786427125,-2.3122275102832903,-4.297907565098462,0
6.543407298035088,4.739457161074412,-3.296646281174613,-2.9130479198147285,0
8.921928189920353,6.987118887348046,4.979608270783478,2.2325935030149195,0
7.655397056478278,0.8454312248312509,7.4762693492199235,0.9978711110816407,0
6.814252945700942,-1.2423444888606887,-4.70341543782571,4.665673220256025,0
6.931213265349213,2.1531738627592936,-4.309552364605183,-4.881937941351672,0
5.105656382223333,3.1163175783348622,-3.9134772277538343,-0.20245451872247666,0
6.575487456186928,-4.733053607555916,2.794819754358171,3.4675959071268525,0
8.292807708966786,6.654116104473128,4.184218955221984,-2.446571131369648,0
9.92149648741985,-0.12229376983337707,0.05040252896185195,-9.870085935229673,0
9.289286434622477,1.092203801049912,8.978775090755292,1.8653501524018445,0
5.214754672196196,-0.32303140302963607,1.2199755614133303,-4.959937160227232,0
9.545329184506018,1.1699797841576476,-8.307667627369337,4.441521714278144,0
8.971895815811084,1.356967148744579,0.697079569687677,8.784511071227612,0
8.957872433482226,2.4954878503472746,-4.707345999133357,7.131403267783494,0
7.3582464508746925,-6.3374943206033185,3.0963619476525466,1.841873844013214,0
7.061194656587518,-3.663236884772131,-2.525495456939536,5.391014579950871,0
6.5908827110655865,0.003928683793174677,0.0024811933000781316,6.514576987045798,0
5.421497792127572,-0.7335795355181369,1.1994756658359977,-5.139626202573532,0
6.222061772709467,2.445319910199435,1.545408996579174,-5.417210931234528,0
6.3127264766114015,4.381731906426601,-1.0798462667665176,-4.299403808537193,0
7.487464104821502,1.3144114494331245,-3.494306383870839,6.4128202967359895,0
8.794262268868934,-3.12246329479128,0.80939685638589,8.119984516931396,0
7.436590970132728,0.2564586863425056,1.5320303246352893,7.203471196836771,0
5.382924110616289,3.685047341428991,-1.6373115431349692,-3.422792570810897,0
9.839894441574858,-1.2158140042032881,1.7988065893912133,-9.545135608386175,0
9.76496003576011,5.031750992326345,8.03824082330302,2.103000455967542,0
8.981789500103005,-3.0097892515562275,-1.2614410945200494,8.307976748308414,0
10.00673124894958,9.334675896589374,-3.4421366040981733,-0.3875458593055536,0
7.786889103377777,6.865818573145109,0.1652676162159101,3.531127843053763,0
9.864658631645208,0.6757274355543907,9.039519518043397,3.7605809703613415,0
5.470206128200659,4.623338031636932,-1.882876896136988,-2.0006686692746327,0
6.901238849242467,2.511487858474431,4.6431461690444324,-4.331364686091096,0
6.207977230914006,1.5801210747602217,1.3623674435254913,5.76074245540166,0
6.062212395466856,-0.6033103777956993,-0.2847636209140416,5.941830138602073,0
5.791008910807826,0.06566086513393157,-0.07752394011395332,-5.703109931831467,0
8.17347237154968,-5.360640898619395,0.7763451640990828,6.03874721699087,0
8.962571553079817,1.4981850876002867,-0.05118859272922862,8.779550672747558,0
7.954599043341016,-1.9083807271576334,-4.001329025447483,6.528636532281959,0
5.82134747542596,0.6256583168656673,0.31422151792091646,5.691915577190204,0
9.110665878543166,8.52891377346095,-0.38437698952886,3.018959576615683,0
8.240673218692693,-3.983130651660328,2.602326991382037,-6.653665120744168,0
7.012496038621093,-1.4192944294263732,5.927776631889152,3.3199650926936983,0
8.430172368391506,-7.703235721181263,-2.931802465337865,1.4603081486273557,0
6.378402144583083,-1.7954017245995195,5.055826421787362,-3.3013884591310876,0
6.79989352452215,5.755473188533793,3.4753086797021457,-0.1879092911323416,0
9.639439764078098,4.042524469021572,0.03628078877670093,-8.693415818136023,0
6.5295518206807985,-2.504993433876693,0.821177963525506,-5.889458517335077,0
7.417657157960945,0.11876962886917196,-0.19556592991885535,7.346379071036458,0
9.503464525209607,-5.4529448253095625,-2.6635227997783173,-7.244782744093035,0
8.596964886167017,8.473616077056093,-0.042204783785012454,1.0506448443079366,0
5.404340139357216,-0.042714262170877704,0.18119129302486991,-5.307752589279831,0
5.82302386095874,-1.0895095586090522,5.623997031523043,0.3020483345663973,0
5.137471829824637,0.11140251696192814,0.17493298342160732,-5.034938404068859,0
8.215695171201736,2.9215169997208372,4.87433222514067,-5.848356258420383,0
7.307116987293166,-1.1174476995855465,4.971786022777433,5.140682157884718,0
5.758861513765936,1.4972486558238127,-5.427432158346812,-0.6824313620512596,0
9.840612306150401,0.20066945786022436,-0.13498441126245675,-9.786682866904236,0
7.7133956061215185,3.269606378183491,-0.5160192380074363,-6.894916247082542,0
6.289473256884402,0.20764997343455535,1.8583486542430114,5.921224165396029,0
7.569364368562035,4.392883447436685,-4.058306665582787,-4.530783482950785,0
8.457429370289171,-3.5074060794842805,6.549013613332697,3.9162015830916577,0
5.4733236116283805,0.08958599577943514,0.07684579088602049,5.379901526179829,0
6.451491719163969,4.164624855163322,-4.433483405551176,1.9031211498219174,0
9.09000039225196,-3.98597523831797,-4.585021337570236,6.687128521621403,0
7.366514667547364,2.0075272103421185,3.3814809506319383,-6.148248484523032,0
7.7972765377675,-6.099919913065255,2.878307833393085,3.782042104054038,0
7.2335359544753866,-0.8570341200773867,3.5938993730919067,-6.137867888591357,0
5.314431037867716,-0.0008125859180152413,-0.00977099100095295,5.219490504224595,0
5.9139084985116686,-4.594213858224705,1.3844642882699576,3.30919497584681,0
7.29655848557488,4.955697652184815,-0.3343021357590188,5.250625543263551,0
6.128069618064457,3.8116469799587134,1.3653822034871141,4.490024051429676,0
5.344286576862067,-0.6841028674412246,0.8817654448526598,5.129901751754175,0
9.272329917230083,-5.079309460429429,0.5801456797458023,7.670733243271104,0
9.956309353389573,-9.753610384513982,-0.19206077682830378,-1.7199689141079872,0
9.021310002662151,-2.8611292421130807,6.5064470868877,5.464807400960089,0
9.322712234027684,-1.1652199115968644,-8.88245571416745,2.3784882681992854,0
6.289887105963356,4.060121192455304,-4.073046304112312,2.3427312079913127,0
9.854006973193744,3.452951488371276,-1.3993646764841736,-9.06754420716623,0
6.06760072430062,0.5952326224898968,-1.6502836308166196,-5.7217165791846,0
9.808259663121712,5.762435666833057,-7.87081266312532,0.21587224651813786,0
10.024100976619817,-8.15816275397988,-2.681684965055434,5.073021448529607,0
8.616836663925929,1.2933591304753485,-2.503718244787562,8.081366914273357,0
9.95606660034226,-0.4766469723681779,1.3640347529366204,-9.799769334375378,0
7.9111552880150695,-1.185768509696697,0.8789494405678604,7.707644187002013,0
6.376608627566862,-2.0682967594944346,4.626186151569723,3.7392095147035382,0
7.254235272273573,-5.665936498747331,1.177542539254191,4.258460584050025,0
8.030312034356623,-1.492638017750275,6.565276509974344,4.260878719780513,0
5.4578018440630895,2.571236850407767,-0.6325024328185627,4.666506477081351,0
8.173123130494462,-1.9650658149275362,4.715184107594465,-6.301229791137232,0
9.956236262863246,3.0351713311157265,2.1487056670733775,9.18136370421154,0
6.033979238598993,-5.3472418224316165,-0.90962017689002,-2.4471414912253167,0
9.018588097564056,3.183470515787104,1.1937775522434395,8.293090009423382,0
9.591764445744232,1.6109178316183896,1.341953701706603,9.30623711200682,0
9.76982072754135,0.5214722603943546,2.6777963728116734,-9.32774733339687,0
9.851562804522322,-5.374374504437423,1.224373343048457,8.103721262132174,0
7.672743043166623,-3.699861027144616,1.6495800803646206,-6.439013879837692,0
9.936984657085038,3.0070957009747845,-9.31622328090833,-1.3816740934764729,0
8.84327309894205,-0.1406124966253104,-2.1231167865090184,8.525026823365925,0
5.8938114276095686,-0.7250112180763904,0.36187887554022075,-5.751557663565782,0
7.451902314988269,-2.5962012674769426,4.472650322080381,5.271241427526622,0
8.649656103359446,-1.4872593067063398,3.351647977331847,-7.769882000200907,0
6.316363398878446,0.47381264372762233,-3.1188632746881293,5.380022308423706,0
8.263803876682864,3.4405606113412777,1.1676495204227468,-7.354562651131759,0
8.392790293994038,0.3450932034366582,0.027861284214850075,8.325807068911953,0
5.898878482924752,1.6398768002379531,-5.573266662507593,-0.21510496260065265,0
7.889062104038955,-5.131952330641736,0.7420222472659994,-5.860867610001672,0
8.914401146043971,1.226186926959063,1.320329372304962,-8.6729316705122,0
7.560899769810209,0.1910004123631438,2.100258655923949,-7.191636653072075,0
5.1583735784351425,2.4759399013179153,-1.117855697569726,-4.269536066034635,0
5.143341890448956,1.102348895656559,-1.3410157060085026,-4.737137277990825,0
6.8584412230398275,-0.993676394656987,-3.8485282755946835,5.499059314513869,0
9.682747013711786,-7.454116110696798,0.8359704286136974,6.04093504205089,0
6.2242401719750005,-4.802574146507003,-0.6166301898997326,3.781033522019361,0
8.232776973024153,7.478411085163395,-1.1726882863351311,3.078438973238606,0
6.19166664503758,5.637475116575647,-1.2315020824464944,2.0097295276208875,0
6.683583547706035,1.4166701256739724,6.388527232653143,-0.9219840518354149,0
9.294164250940774,1.6662477412244683,-4.124596204534915,8.098939050138977,0
8.70195651357745,2.3205827563805475,6.742275008213992,-4.886785297984276,0
5.567538901387004,0.6249609007168982,2.6799921715377204,4.7354572378524615,0
7.213164119806784,-2.6478179354733795,-5.286070530473037,4.009520563199294,0
5.242114083081485,-4.255816544008354,2.8922069929506993,-0.054076924035076177,0
7.47167254753894,4.016444728321646,-1.8426053638625683,-5.941285035667721,0
8.372106728984807,5.1441830353553915,3.219875996275483,-5.679960435503353,0
5.681214920674865,-5.004941116564322,-0.36308143757415223,-2.468793078472084,0
6.521549635145936,2.6409813683615058,-1.4840048398801033,5.6880186964225,0
7.060359820142416,5.69586839300235,-3.917455580323621,-1.0292258331724835,0
9.649610555117114,1.4427043570174585,2.16738128159522,9.23775115403425,0
10.01631863075052,-6.178639390451923,6.864586325164071,3.7454650952647137,0
5.31939757578033,-3.6877931047063144,-3.424954742366675,1.402090438894092,0
8.861643338869987,0.5920680674636373,0.9251562004805355,8.736261447183292,0
6.9311379194678056,5.096517079652298,-1.0380114349677776,4.470874497944787,0
7.0337397598956795,0.8315005633046396,-0.4935173809161746,-6.894819969940842,0
8.82814476080936,0.6346262560625242,1.103740912700703,-8.678429894315702,0
9.644117346281828,6.210485536089333,5.91746634959461,4.292139419484726,0
9.805766646274641,1.1316799587084547,0.6732000381639958,9.665358850082383,0
7.948766651802342,3.543659269953121,-2.266289132996458,6.670030271965974,0
6.858895393977701,2.220015296575489,6.00295311443527,2.254003552435366,0
8.993513960564243,-1.2623940450699995,0.7328863368737355,-8.817739633889149,0
6.33443853258556,-2.547108452171354,0.8479772330476283,5.649626949473288,0
7.8840464985810295,-4.299035009937878,-3.082800367086113,-5.759585842038466,0
6.866104128469235,2.0473814098437066,0.9908330001357638,6.400770674805545,0
8.343300477590553,0.07092798516720389,0.48225114752016607,-8.268800754099615,0
6.2820965113316145,5.250888755011624,-2.411083104341865,2.2537928307931336,0
6.041303146517727,3.2433571344465073,-2.104037084107003,-4.533321757305831,0
9.643185668711112,1.649098702935922,-8.279527295906192,4.552024941227226,0
5.599043123072825,5.034177371301521,0.6167322964155222,-2.150809931830993,0
7.595902217428441,-1.9871602309521612,3.7813838838400606,6.200811288556613,0
6.185631571772852,-1.8755013271632122,-1.9465627645434471,5.473155042314724,0
5.290027099873575,-0.15830745343927421,0.9918405006523252,-5.096624165940445,0
5.275734526712759,1.117128288280412,-0.7130273041113157,-5.007693206204282,0
5.960591861618193,-1.355961157367187,-1.5165710118413689,-5.512715941035137,0
9.387267382553958,7.753715282305001,3.762730754539981,-3.583649745908532,0
6.489899322703112,3.0553055410095356,-1.9658408127413536,-5.2838784210898675,0
9.803431766582138,2.0251376983028324,-0.5503696715308494,9.523821970700812,0
7.971086936046417,6.064203605404288,3.221200531630219,3.922694062661106,0
7.252345017725247,-5.864205909092972,-1.2090490115667976,3.968097503780953,0
7.96348027787957,-2.367149799454077,6.793274576050524,-3.2657373589293686,0
7.649140461104058,-5.331758603004399,4.252925827998086,3.3157686732542992,0
8.850556353671575,1.6920256223355417,3.575378561384801,7.854047695657714,0
6.489984898356549,-5.398535926936783,-2.8832710453073624,-1.9137559681843082,0
6.838759686905461,3.5961278310624043,-0.9721571498755418,-5.647247927428683,0
9.523120847297017,-8.82683816094926,-0.17042961266642911,3.427493617756174,0
9.783523084228955,3.407525739186393,1.9553999701020548,8.90407228369963,0
9.515482967809287,-3.9962755119416293,-3.752815505776756,7.713013284244093,0
7.167343663362044,-2.5869553930602582,4.0637927323688485,5.211915733336315,0
8.957819662586632,4.445956061543428,-5.663403322537451,5.234679609347709,0
7.4491059823003125,-6.0988951588111915,2.653883576958883,-3.201493360499074,0
7.554180314179973,2.5005270552226584,6.660399912648047,-2.3349684513589546,0
6.105845897904461,1.778000383586666,4.583489831968035,-3.480185300406867,0
8.01825361588722,0.8498342031752577,-7.174736045876512,3.330665931582184,0
6.014395996147785,-0.3045635519455038,3.0997532613475873,-5.04695254188801,0
6.732504266248009,0.43035459386690034,-3.958893074340899,5.33559502253694,0
9.32890273414041,2.5259927248199308,8.878994345075728,0.9006921767854187,0
6.117662971229374,-1.5381052043624182,3.1807185263541644,-4.893164851706067,0
5.448348538538282,-2.8047660770736402,0.6179349930719948,4.520613386989235,0
5.437778114873411,1.6944395104725047,-0.6318231000234454,5.0298215815496565,0
9.755312084993077,3.1534481731417188,-1.4422095338983159,-9.063217428444158,0
7.600673006956502,1.7762425723479733,6.393601820445362,3.5689001449261095,0
7.117658302039267,-3.7120112664325635,4.590688856285285,-3.848065473357271,0
9.109447342118584,0.4255687004138543,0.5811206378020548,9.02569781038452,0
9.233440363142696,-7.5761850358707346,-0.47594009029408363,-5.160554453972162,0
6.735601214282252,-5.409635179404229,1.3678718745006713,3.637732463849251,0
8.526931049037092,1.1976894508622422,-0.8614624036654027,8.338583550063952,0
8.911896583824225,7.5408038369672585,-3.548121720256905,-2.9948306248265433,0
8.333470008864817,-4.2256378679388105,3.793543821857356,6.0166213333846095,0
5.8441663569405815,-5.390461039048875,0.2800814408661563,2.0046856562999116,0
9.432573009292668,1.8673113081864066,-1.4253422560731175,9.080472537649575,0
7.760174035196721,1.1972797472509573,-3.2168427730126536,6.8875790258319585,0
6.489868111909835,5.162291343242495,0.11861564140418127,3.8019819209304497,0
7.195963070649442,-0.8449743133748286,1.7939188320519568,6.844688316344041,0
5.28335539130101,-1.2646249346033223,0.6769858059008335,-4.985605097094814,0
5.727310715553347,0.013615880150143991,0.10625711452404088,5.638316421230097,0
8.884192884355217,2.7469728151923696,8.377520115890327,0.44741509459884804,0
5.09907655768694,1.83502114763988,0.44402046033551745,4.629916301583685,0
7.153074070677101,-3.6195556266011115,-4.568888376031633,4.023747598184599,0
7.677950982373603,-0.1376097883213993,1.7470539628061745,-7.408089988987253,0
5.367154180407871,2.4274429697123425,0.8284962738310474,4.607326616304935,0
9.915943521922506,0.12601352365617208,1.049388913318352,-9.808610473987494,0
6.211648991878319,1.1834098666821453,-3.4984407256546373,4.893366609485064,0
6.597223469575884,2.8168475287196433,-3.8017382980020713,-4.48726123832491,0
6.5959572377062,-6.413266774215656,0.6849448373345896,-0.9526341030002038,0
6.232826731138931,-1.8873213148193055,1.0990893390164733,-5.751360703337,0
5.106245725393963,4.887799308890864,-0.6845580599632013,-0.8453068003095279,0
8.704357266391435,2.6272311097868406,8.18447526322318,-0.9369401167830631,0
9.884939580089375,1.2235793663664394,5.532616728557509,8.037725808405348,0
6.2026093968873885,-0.7940055672026171,2.948405968988057,5.305546223683531,0
8.375150688443236,1.0060641431075525,1.9075760079708384,-8.03069970599689,0
8.76670236444734,-5.422307206394497,5.132711851126139,4.48429748785673,0
9.296069575452238,7.205503761105405,-4.519947608938381,3.614927207122826,0
7.183094444937339,-3.647607074896322,-3.2299938681232203,-5.1825619189684895,0
6.590957716586013,-4.847277341213754,2.993650973236006,3.1595379171048963,0
6.701505786510081,0.9109461962979123,-0.3982119904077287,-6.551471899105878,0
8.621298960400525,5.991335313783211,1.8829836610873596,-5.8210883393481865,0
9.138774028714824,2.1395128763845666,8.39329089567734,-2.737214522144195,0
5.992102237106568,-1.977025014990776,-0.8686723191676143,-5.4992790174667645,0
6.9272636153257325,-0.7956171930821114,-0.7063557850600825,6.77163466108443,0
9.562134322433192,6.6607397876334815,1.6904618721105102,6.573530021277136,0
9.088648791359148,-7.3636237371386475,5.138090553568517,0.9902564182333385,0
9.97454620398443,-3.8438230476702646,-5.231855803210741,7.506282782311705,0
